reaction_id,reaction_name,full_reaction,Glucose Biomass-Constrained GSM flux,Glucose Biomass-Constrained GSM LB,Glucose Biomass-Constrained GSM UB
EX_C12DC(e),Dodecanedioate exchange,C12DC[e] --> ,0.0,0.0,6.968270291988
EX_C16DC(e),Hexadecanedioate exchnage,C16DC[e] --> ,0.0,0.0,5.232679579406
ASPOcm,aspartate oxidase,asp_L[c] + fad[m] --> fadh2[m] + h[c] + iasp[c],0.0,0.0,-0.0
MTHFC,methenyltetrahydrofolate cyclohydrolase,h2o[c] + methf[c] <=> 10fthf[c] + h[c],2.107195381014,-49.435816304145,51.887621363301
MTHFD,methylenetetrahydrofolate dehydrogenase NADP ,mlthf[c] + nadp[c] <=> methf[c] + nadph[c],2.107195381014,-571.358105195291,51.887621363301
MTHFR3,5 10 methylenetetrahydrofolatereductase NADPH ,2.0 h[c] + mlthf[c] + nadph[c] --> 5mthf[c] + nadp[c],2.487141664436,1.97076277441,15.460871440102
GLYCDx,glycerol 2-dehydrogenase,glyc[c] + nad[c] --> dha[c] + nadh[c],0.0,0.0,74.751205640494
DHFS,dihydrofolate synthase,atp[c] + dhpt[c] + glu_L[c] --> adp[c] + dhf[c] + h[c] + pi[c],0.0,0.0,-0.0
DHNPAm,dihydroneopterin aldolase,dhnpt[m] --> 2ahhmp[m] + gcald[m] + h[m],0.0,0.0,-0.0
L_LACtm,L lactate transport mitochondrial,h[c] + lac_L[c] <=> h[m] + lac_L[m],0.0,0.0,-0.0
FACOAL160p,fatty acid CoA ligase hexadecanoate peroxisomal,atp[x] + coa[x] + hdca[x] <=> amp[x] + pmtcoa[x] + ppi[x],0.0,0.0,-0.0
FTHFI,5 Formyltetrahydrofolate10 Formyltetrahydrofolate isomerase,5fthf[c] + atp[c] + h2o[c] --> 10fthf[c] + adp[c] + h[c] + pi[c],0.0,0.0,-0.0
METS,methionine synthase,5mthf[c] + hcys_L[c] --> h[c] + met_L[c] + thf[c],2.487141664436,1.97076277441,15.460871440119
GTPCI,GTP cyclohydrolase I,gtp[c] + h2o[c] --> ahdt[c] + for[c] + h[c],0.0,0.0,-0.0
ACACCT,Acetyl-CoA:acetoacetyl-CoA transferase,acac[c] + accoa[c] --> aacoa[c] + ac[c],0.0,0.0,33.280726962763
MTHFCm,methenyltetrahydrifikate cyclohydrolase mitochondrial,h2o[m] + methf[m] <=> 10fthf[m] + h[m],0.0,0.0,-0.0
MTHFD2,methylenetetrahydrofolate dehydrogenase NAD ,mlthf[c] + nad[c] --> methf[c] + nadh[c],0.0,0.0,572.657159597578
MTHFDm,methylenetetrahydrofolate dehydrogenase NADP mitochondrial,mlthf[m] + nadp[m] <=> methf[m] + nadph[m],0.0,0.0,-0.0
QULNS,quinolinate synthase,dhap[c] + iasp[c] --> 2.0 h2o[c] + pi[c] + quln[c],0.0,0.0,-0.0
SPHPL,sphinganine phosphate lyase,sph1p[c] --> ethamp[c] + hxdcal[c],0.0,0.0,0.806282736233
UGLT,UDPglucose hexose 1 phosphate uridylyltransferase,gal1p[c] + udpg[c] --> g1p[c] + udpgal[c],0.0,0.0,-0.0
oxogludeh(e),oxoglutarate dehydrogenase YL,2oxoadp[c] + coa[c] + nad[c] <=> co2[c] + gtycoa[c] + h[c] + nadh[c],0.0,0.0,-0.0
FACOAL60p,fatty acid CoA ligase hexanoate peroxisomal YL,atp[x] + coa[x] + hca[x] <=> amp[x] + h[x] + hcacoa[x] + ppi[x],0.0,0.0,-0.0
FACOAL40p,fatty acid CoA ligase butanoate peroxisomal,atp[x] + buca[x] + coa[x] <=> amp[x] + bucacoa[x] + h[x] + ppi[x],0.0,0.0,-0.0
FAO40p,fatty acid oxidation butanoyl CoA peroxisomal YL,bucacoa[x] + coa[x] + h2o[x] + nad[x] + o2[x] --> 2.0 accoa[x] + h2o2[x] + h[x] + nadh[x],0.0,0.0,-0.0
LEUDH,2-Oxoisovalerate dehydrogenase,4mop[c] + coa[c] + nad[c] --> co2[c] + ivcoa[c] + nadh[c],0.0,0.0,95.260229969587
MBCOAi,isovaleryl-coa dehydrogenase,ivcoa[c] + nad[c] --> 3mb2coa[c] + h[c] + nadh[c],0.0,0.0,95.260229969616
MCCC,3-methylcrotonyl-coa carboxylase,3mb2coa[c] + atp[c] + hco3[c] --> 3mgcoa[c] + adp[c] + h[c] + pi[c],0.0,0.0,95.260229969616
MGCH,Methylglutaconyl-coa hydratase,3mgcoa[c] + h2o[c] --> hmgcoa[c],0.0,0.0,95.260229969616
erythroseS,erythroseS,adp[c] + e4p[c] <=> atp[c] + erythrose[c],0.0,0.0,28.922948642439
erythritolS,erythritolS,erythrose[c] + h[c] + nadh[c] <=> erythritol[c] + nad[c],0.0,0.0,28.922948642439
erythritolT,erythritolT,erythritol[c] <=> erythritol[e],0.0,0.0,28.922948642439
EX_eryth(e),EX_eryth(e),erythritol[e] --> ,0.0,0.0,28.922948642439
EX_biom,EX_biom,biomass[c] --> ,12.949245938638,10.260731110521,12.949245938643
MALS,Malate synthase,accoa[c] + glx[c] + h2o[c] --> coa[c] + h[c] + mal_L[c],2.04e-10,0.0,133.353236257776
caro_prod,,2.0 frdp[c] + 2.0 ipdp[c] + 4.0 nad[c] --> caro[c] + 4.0 nadh[c] + 4.0 ppi[c],0.0,0.0,2.044097864294
EX_caro_e,,caro[c] --> ,0.0,0.0,2.044097864294
biomass_glucose,,0.6822317267700153 13BDglcn[c] + 0.5547265592012981 ala_L[c] + 0.02143243442369731 amp[c] + 0.12264197743572856 arg_L[c] + 0.1821596792952267 asn_L[c] + 0.1821916996528991 asp_L[c] + 23.09 atp[c] + 0.6279665043598004 chitin[c] + 0.02213226017939237 cmp[c] + 0.003547075803557339 cys_L[c] + 0.007273321899982586 damp[c] + 0.0075382189138279215 dcmp[c] + 0.00666421579743664 dgmp[c] + 0.007478065280135641 dtmp[c] + 0.037699449071928945 ergst[c] + 0.23819245998803668 gln_L[c] + 0.23823031048678667 glu_L[c] + 0.49807984189505433 gly[c] + 0.019679843837665793 gmp[c] + 23.09 h2o[c] + 0.052627633515461875 his_L[c] + 0.08845932992984336 ile_L[c] + 0.1900237464987277 leu_L[c] + 0.26860736050872014 lys_L[c] + 0.1705579318732951 mannan[c] + 0.04320283002461906 met_L[c] + 6.202902692724568e-05 pa_SC[c] + 0.0003705539206014952 pc_SC[c] + 0.00025321211311085044 pe_SC[c] + 0.08064977537564394 phe_L[c] + 0.2015709176658787 pro_L[c] + 3.7431309352648256e-05 ps_SC[c] + 8.02099486128177e-05 ptd1ino_SC[c] + 0.27807576161677505 ser_L[c] + 0.02 so4[c] + 0.20564534042516996 thr_L[c] + 0.004960834438477892 tre[c] + 0.00025029140151536233 triglyc_SC[c] + 0.002104329303813489 trp_L[c] + 0.04032197457075648 tyr_L[c] + 0.022965208419093074 ump[c] + 0.168753799766953 val_L[c] + 0.0032397215336449855 zymst[c] --> 23.09 adp[c] + biomass[c] + 23.09 h[c] + 23.09 pi[c],12.949245938638,10.260731110521,12.949245938643
biomass_oil,,0.6822317267700153 13BDglcn[c] + 0.32336939465971976 ala_L[c] + 0.02143243442369731 amp[c] + 0.07149227190485268 arg_L[c] + 0.10618720926201565 asn_L[c] + 0.1062058750415886 asp_L[c] + 23.09 atp[c] + 0.6279665043598004 chitin[c] + 0.02213226017939237 cmp[c] + 0.0020677137886816934 cys_L[c] + 0.007273321899982586 damp[c] + 0.0075382189138279215 dcmp[c] + 0.00666421579743664 dgmp[c] + 0.007478065280135641 dtmp[c] + 0.07541242503624108 ergst[c] + 0.13885066492893586 gln_L[c] + 0.13887272930040923 glu_L[c] + 0.2903480539992789 gly[c] + 0.019679843837665793 gmp[c] + 23.09 h2o[c] + 0.03067847700815235 his_L[c] + 0.051566018422849184 ile_L[c] + 0.1107714474041751 leu_L[c] + 0.15658056771954665 lys_L[c] + 0.1705579318732951 mannan[c] + 0.025184431430077345 met_L[c] + 0.0001240803104124129 pa_SC[c] + 0.0007412407991938773 pc_SC[c] + 0.0005065150809447403 pe_SC[c] + 0.04701355759892617 phe_L[c] + 0.11750269487811985 pro_L[c] + 7.487604938680088e-05 ps_SC[c] + 0.00016044867725743047 ptd1ino_SC[c] + 0.1621000278642268 ser_L[c] + 0.02 so4[c] + 0.11987781753883545 thr_L[c] + 0.004960834438477892 tre[c] + 0.0005006726097768731 triglyc_SC[c] + 0.0012266867014960208 trp_L[c] + 0.02350508064226038 tyr_L[c] + 0.022965208419093074 ump[c] + 0.0983724560722988 val_L[c] + 0.006480605507739791 zymst[c] --> 23.09 adp[c] + biomass[c] + 23.09 h[c] + 23.09 pi[c],0.0,0.0,-0.0
